,timestamp_diff,positive,negative
95,17,0.15139147377893536,-0.15428220592148326
96,17,0.15139147377893536,-0.15428220592148326
97,17,0.15139147377893536,-0.15428220592148326
98,17,0.15139147377893536,-0.15428220592148326
99,17,0.15139147377893536,-0.15428220592148326
100,17,0.15139147377893536,-0.15428220592148326
101,17,0.15139147377893536,-0.15428220592148326
102,17,0.15139147377893536,-0.15428220592148326
103,17,0.15139147377893536,-0.15428220592148326
104,17,0.15139147377893536,-0.15428220592148326
105,17,0.15139147377893536,-0.15428220592148326
106,17,0.15139147377893536,-0.15428220592148326
107,17,0.15139147377893536,-0.15428220592148326
108,17,0.13884824333555645,-0.15596831732516409
109,17,0.13884824333555645,-0.15596831732516409
110,18,0.15139147377893536,-0.15428220592148326
111,18,0.15139147377893536,-0.15428220592148326
112,19,0.15139147377893536,-0.15428220592148326
113,19,0.15139147377893536,-0.15428220592148326
114,19,0.15139147377893536,-0.15428220592148326
115,19,0.15139147377893536,-0.15428220592148326
116,19,0.15139147377893536,-0.15428220592148326
117,19,0.15139147377893536,-0.15428220592148326
118,19,0.15139147377893536,-0.15428220592148326
119,19,0.15139147377893536,-0.15428220592148326
120,22,0.15139147377893536,-0.15428220592148326
121,23,0.13565998050682257,-0.09836175789473688
122,24,0.1971457516748238,-0.18239778012144411
123,25,0.2755931892378701,-0.3187281797365756
124,26,0.25736326932357806,-0.18105501621219797
125,29,0.1765684210526316,0.11363221052631577
126,29,0.17494776052616767,-0.49296869743259214
127,30,0.28702557052989597,-0.49285832761749976
128,31,0.28702557052989597,-0.49285832761749976
129,31,0.27178020789529556,-0.49701976139776144
130,34,0.2667084228669316,-0.08257016123136122
131,43,0.34037004083062905,-0.22267321938845472
132,43,0.4839021111738502,-0.3156823445887446
133,43,0.6356021208944793,-0.49278997735849067
134,43,0.4023261196871751,-0.35524015100714745
135,43,0.4114670329670329,-0.32459561489621486
136,43,0.331773676046176,-0.0005418251082251468
137,43,0.35186011882914103,-0.2973863865225684
138,44,0.2978619225837814,-0.4306327447165905
139,44,0.40498076765170965,-0.37724113281977645
140,44,0.1808072565110574,-0.2003342101364212
141,44,0.588109813543388,-0.33202467966613597
142,44,0.430071764150351,-0.3104591004581582
143,44,0.430498991627947,-0.25410462726403543
144,44,0.5392032687029698,-0.38999352954149047
145,44,0.35717620737172234,-0.3262719504426501
146,44,0.3051836535526855,-0.21964812331946829
147,44,0.23380480353043134,-0.41754132783043385
148,44,0.2922509079594779,-0.40603376988903195
149,44,0.31011251058552314,-0.39414330713246654
150,44,0.23947535544258855,-0.31054205039941907
151,44,0.36024124281838277,-0.39573874584227925
152,44,0.29621333031861197,-0.4196267414913725
153,46,0.3288464962246682,-0.21378126380676418
154,49,0.40801188966873797,-0.22302451964016004
155,54,0.21732322783389446,-0.15010356666666666
156,55,0.3857155106621773,-0.12413009427609427
